Revenue,InvoiceDate
419.12,2011-11-04 11:59:00.000000000
253.17,2011-11-04 12:05:00.000000000
308.15999999999997,2011-11-04 12:18:00.000000000
215.23,2011-11-04 12:20:00.000000256
350.43,2011-11-04 12:21:00.000000000
319.68,2011-11-04 12:27:00.000000000
239.56,2011-11-04 12:39:00.000000000
308.94,2011-11-04 12:42:00.000000000
668.11,2011-11-04 12:45:00.000000000
16.54,2011-11-04 12:47:00.000000000
463.09000000000003,2011-11-04 12:50:00.000000000
570.9200000000001,2011-11-04 12:56:00.000000000
269.1,2011-11-04 13:04:00.000000000
328.15,2011-11-04 13:05:00.000000000
111.97999999999999,2011-11-04 13:16:00.000000000
283.17,2011-11-04 13:25:00.000000000
324.57,2011-11-04 13:26:00.000000000
461.15999999999997,2011-11-04 13:31:00.000000000
627.0,2011-11-04 13:34:00.000000000
0.0,2011-11-04 13:38:00.000000000
0.0,2011-11-04 13:42:00.000000000
8.25,2011-11-04 13:43:00.000000000
0.0,2011-11-04 13:44:00.000000000
379.7,2011-11-04 13:44:00.000000000
390.6,2011-11-04 13:51:00.000000000
155.25,2011-11-04 14:03:00.000000000
190.88,2011-11-04 14:06:00.000000000
194.88,2011-11-04 14:07:00.000000000
37.29,2011-11-04 14:11:00.000000000
2370.04,2011-11-04 14:19:00.000000000
592.5600000000001,2011-11-04 14:24:00.000000000
2118.12,2011-11-04 14:26:00.000000000
133.91,2011-11-04 14:31:00.000000000
307.95,2011-11-04 14:35:00.000000000
71.66,2011-11-04 14:37:00.000000000
2044.1,2011-11-04 14:49:00.000000000
905.65,2011-11-04 14:54:00.000000000
15.0,2011-11-04 14:59:00.000000000
502.23,2011-11-04 15:08:00.000000000
1.45,2011-11-04 15:14:00.000000000
221.63,2011-11-04 15:29:00.000000000
16.9,2011-11-04 15:34:00.000000000
165.32000000000002,2011-11-04 15:35:00.000000000
473.72,2011-11-04 15:49:59.999999744
307.78,2011-11-04 15:51:00.000000000
3016.47,2011-11-04 15:52:00.000000000
161.29,2011-11-04 16:35:00.000000000
15.149999999999999,2011-11-04 16:42:00.000000000
491.51,2011-11-04 17:03:00.000000000
8.7,2011-11-04 17:07:00.000000000
0.0,2011-11-04 17:09:00.000000000
0.0,2011-11-04 17:09:00.000000000
0.0,2011-11-04 17:14:00.000000000
0.0,2011-11-04 17:44:00.000000000
0.0,2011-11-04 17:45:00.000000000
0.0,2011-11-04 17:46:00.000000000
0.0,2011-11-04 17:46:00.000000000
399.6,2011-11-06 09:34:00.000000000
247.9,2011-11-06 10:15:00.000000000
125.58,2011-11-06 10:33:00.000000000
335.86,2011-11-06 10:44:00.000000000
309.53000000000003,2011-11-06 10:47:00.000000000
139.1,2011-11-06 10:49:00.000000000
225.17000000000002,2011-11-06 11:17:59.999999744
568.44,2011-11-06 11:20:00.000000000
218.98,2011-11-06 11:21:00.000000000
471.84000000000003,2011-11-06 11:22:00.000000000
346.44,2011-11-06 11:25:00.000000000
196.43,2011-11-06 11:32:00.000000000
241.86,2011-11-06 11:35:00.000000000
233.79999999999998,2011-11-06 11:36:00.000000000
445.91,2011-11-06 11:43:00.000000000
209.74,2011-11-06 11:44:00.000000000
315.71,2011-11-06 11:55:00.000000000
430.3,2011-11-06 11:56:00.000000000
493.62,2011-11-06 12:01:00.000000000
426.37,2011-11-06 12:04:00.000000000
349.7,2011-11-06 12:07:00.000000000
156.54,2011-11-06 12:09:00.000000000
257.76,2011-11-06 12:10:00.000000000
555.39,2011-11-06 12:12:00.000000000
29.700000000000003,2011-11-06 12:12:00.000000000
223.08,2011-11-06 12:16:00.000000000
292.34000000000003,2011-11-06 12:20:00.000000000
113.03,2011-11-06 12:23:00.000000000
210.31,2011-11-06 12:25:00.000000000
420.42,2011-11-06 12:26:00.000000000
126.79999999999998,2011-11-06 12:30:00.000000000
438.17,2011-11-06 12:31:00.000000000
194.15,2011-11-06 12:32:00.000000000
230.51,2011-11-06 12:32:00.000000000
1524.77,2011-11-06 12:36:00.000000000
553.1,2011-11-06 12:40:00.000000000
317.8,2011-11-06 12:41:00.000000000
310.39,2011-11-06 12:44:00.000000000
344.13,2011-11-06 12:50:00.000000000
1349.69,2011-11-06 12:56:00.000000000
174.9,2011-11-06 12:59:00.000000000
187.62,2011-11-06 13:00:00.000000000
157.7,2011-11-06 13:02:00.000000000
5.8,2011-11-06 13:06:00.000000000
23.799999999999997,2011-11-06 13:08:00.000000000
134.46,2011-11-06 13:17:00.000000000
144.3,2011-11-06 13:28:00.000000000
211.07,2011-11-06 13:32:00.000000000
114.14,2011-11-06 13:37:00.000000000
202.88,2011-11-06 13:40:00.000000000
144.23000000000002,2011-11-06 13:42:00.000000000
152.2,2011-11-06 13:48:00.000000000
303.25,2011-11-06 13:53:00.000000000
1193.34,2011-11-06 13:53:00.000000000
293.86,2011-11-06 13:54:00.000000000
258.13,2011-11-06 13:54:00.000000000
44.39,2011-11-06 13:59:00.000000000
719.61,2011-11-06 14:02:00.000000000
194.4,2011-11-06 14:06:00.000000000
294.24,2011-11-06 14:06:00.000000000
2227.86,2011-11-06 14:08:00.000000000
70.8,2011-11-06 14:14:00.000000000
1000.0,2011-11-06 14:13:59.999999744
506.51,2011-11-06 14:17:00.000000000
78.0,2011-11-06 14:20:00.000000000
605.6,2011-11-06 14:29:00.000000000
346.35,2011-11-06 14:33:00.000000000
89.27,2011-11-06 14:33:00.000000000
324.8,2011-11-06 14:35:00.000000000
885.8000000000001,2011-11-06 14:36:00.000000000
365.15999999999997,2011-11-06 14:38:00.000000000
478.1,2011-11-06 14:39:00.000000000
324.64,2011-11-06 14:43:00.000000000
386.31,2011-11-06 14:45:00.000000000
102.84,2011-11-06 14:45:00.000000000
99.0,2011-11-06 14:47:00.000000000
143.76,2011-11-06 14:50:00.000000000
389.04,2011-11-06 14:56:00.000000000
128.54,2011-11-06 15:01:00.000000000
330.79,2011-11-06 15:02:00.000000000
19.9,2011-11-06 15:04:00.000000000
55.50000000000001,2011-11-06 15:08:00.000000000
35.400000000000006,2011-11-06 15:09:00.000000000
978.84,2011-11-06 15:11:00.000000000
1366.91,2011-11-06 15:17:00.000000000
377.01,2011-11-06 15:20:00.000000000
89.25999999999999,2011-11-06 15:41:00.000000000
113.39999999999999,2011-11-06 15:43:00.000000000
558.59,2011-11-06 15:53:00.000000000
249.64000000000001,2011-11-06 16:01:00.000000000
400.93,2011-11-06 16:04:00.000000000
439.88,2011-11-06 16:13:00.000000000
5.0,2011-11-06 16:13:00.000000000
253.01999999999998,2011-11-06 16:13:59.999999744
317.36,2011-11-07 07:38:00.000000000
676.8000000000001,2011-11-07 08:30:00.000000000
357.81,2011-11-07 08:34:00.000000000
550.55,2011-11-07 08:54:00.000000000
381.28000000000003,2011-11-07 09:12:00.000000000
44.85,2011-11-07 09:13:00.000000000
24.96,2011-11-07 09:14:00.000000000
153.16,2011-11-07 09:24:00.000000000
372.24,2011-11-07 09:28:00.000000000
306.2,2011-11-07 09:40:00.000000000
0.0,2011-11-07 10:08:00.000000000
712.78,2011-11-07 10:23:00.000000000
0.0,2011-11-07 10:37:00.000000000
0.0,2011-11-07 10:38:00.000000000
531.14,2011-11-07 10:43:00.000000000
354.09000000000003,2011-11-07 10:58:00.000000000
45.599999999999994,2011-11-07 11:09:00.000000000
403.20000000000005,2011-11-07 11:16:00.000000000
387.76,2011-11-07 11:21:00.000000000
138.94,2011-11-07 11:26:00.000000000
630.0600000000001,2011-11-07 11:29:00.000000000
100.95,2011-11-07 11:29:00.000000000
718.9,2011-11-07 11:30:00.000000000
407.96000000000004,2011-11-07 11:31:00.000000000
527.0500000000001,2011-11-07 11:32:00.000000000
663.14,2011-11-07 11:33:00.000000000
419.9,2011-11-07 11:39:59.999999744
248.59,2011-11-07 11:41:00.000000000
114.75,2011-11-07 11:55:00.000000000
156.96,2011-11-07 11:59:00.000000000
263.15,2011-11-07 12:04:00.000000000
3872.96,2011-11-07 12:06:00.000000000
180.0,2011-11-07 12:10:00.000000000
166.92,2011-11-07 12:24:00.000000000
616.83,2011-11-07 12:29:00.000000000
840.82,2011-11-07 12:29:00.000000000
252.27,2011-11-07 12:34:00.000000000
207.99,2011-11-07 12:39:00.000000000
269.1,2011-11-07 12:41:00.000000000
152.67000000000002,2011-11-07 12:52:00.000000000
148.82,2011-11-07 12:56:00.000000000
215.09,2011-11-07 13:00:59.999999744
291.54,2011-11-07 13:17:00.000000000
131.79,2011-11-07 13:18:00.000000000
76.5,2011-11-07 13:22:00.000000000
370.25,2011-11-07 13:25:00.000000000
115.23,2011-11-07 13:30:00.000000000
490.79,2011-11-07 13:45:00.000000000
162.34,2011-11-07 13:56:00.000000000
204.0,2011-11-07 13:57:00.000000000
187.48,2011-11-07 14:13:00.000000000
637.5,2011-11-07 14:21:00.000000000
213.45000000000002,2011-11-07 14:22:00.000000000
414.6,2011-11-07 14:23:00.000000000
106.44,2011-11-07 14:28:00.000000000
677.6999999999999,2011-11-07 14:40:00.000000000
151.07999999999998,2011-11-07 14:40:00.000000000
435.82,2011-11-07 14:44:00.000000000
167.01,2011-11-07 14:51:00.000000000
848.22,2011-11-07 15:07:00.000000000
324.7,2011-11-07 15:10:00.000000000
568.42,2011-11-07 15:15:00.000000000
335.47,2011-11-07 15:27:00.000000000
0.0,2011-11-07 15:28:00.000000000
0.0,2011-11-07 15:28:00.000000000
0.0,2011-11-07 15:30:00.000000000
641.36,2011-11-07 15:33:00.000000000
82.75999999999999,2011-11-07 15:37:00.000000000
213.6,2011-11-07 15:40:00.000000000
206.72,2011-11-07 15:44:00.000000000
151.04,2011-11-07 15:49:00.000000000
97.7,2011-11-07 16:00:00.000000000
182.83,2011-11-07 16:16:00.000000000
743.58,2011-11-07 16:17:00.000000000
177.3,2011-11-07 16:19:00.000000000
386.74,2011-11-07 16:30:00.000000000
102.3,2011-11-07 16:33:00.000000000
418.26,2011-11-07 16:34:00.000000000
686.85,2011-11-07 16:36:00.000000000
195.0,2011-11-07 16:40:00.000000000
153.3,2011-11-07 16:49:00.000000000
303.16,2011-11-07 16:50:00.000000000
301.04,2011-11-07 16:54:00.000000000
151.81,2011-11-07 17:06:00.000000000
151.95,2011-11-07 17:08:00.000000000
19.59,2011-11-07 17:16:00.000000000
223.88,2011-11-07 17:21:00.000000000
52940.94,2011-11-07 17:42:00.000000000
394.56,2011-11-07 17:50:00.000000000
170.64,2011-11-08 07:52:00.000000000
180.48,2011-11-08 08:16:00.000000000
303.3,2011-11-08 08:18:00.000000000
750.24,2011-11-08 09:03:00.000000000
192.0,2011-11-08 09:07:00.000000000
210.95,2011-11-08 09:12:00.000000000
3346.73,2011-11-08 09:29:00.000000000
564.4300000000001,2011-11-08 09:44:00.000000000
172.33,2011-11-08 09:47:00.000000000
316.36,2011-11-08 09:50:00.000000000
603.75,2011-11-08 09:54:00.000000000
260.38,2011-11-08 10:00:00.000000000
503.35,2011-11-08 10:09:00.000000000
684.96,2011-11-08 10:17:00.000000000
94.74,2011-11-08 10:19:00.000000000
1421.67,2011-11-08 10:26:00.000000000
336.12,2011-11-08 10:27:00.000000000
484.79999999999995,2011-11-08 10:29:00.000000000
209.94,2011-11-08 10:44:00.000000000
132.64000000000001,2011-11-08 10:50:00.000000000
2898.19,2011-11-08 10:51:00.000000000
143.11,2011-11-08 11:03:00.000000000
418.29,2011-11-08 11:09:00.000000000
540.99,2011-11-08 11:20:00.000000000
114.23,2011-11-08 11:25:00.000000000
125.92,2011-11-08 11:29:00.000000000
196.75,2011-11-08 11:38:00.000000000
407.55,2011-11-08 11:45:00.000000000
390.85,2011-11-08 11:51:00.000000000
171.84,2011-11-08 11:51:00.000000000
327.22,2011-11-08 11:53:00.000000000
657.08,2011-11-08 11:58:00.000000000
338.88,2011-11-08 12:01:00.000000000
4.95,2011-11-08 12:06:00.000000000
101.64,2011-11-08 12:09:00.000000000
246.20999999999998,2011-11-08 12:09:00.000000000
0.0,2011-11-08 12:12:00.000000000
777.6,2011-11-08 12:14:00.000000000
428.89,2011-11-08 12:14:00.000000000
56.6,2011-11-08 12:18:00.000000000
350.64,2011-11-08 12:18:00.000000000
4.15,2011-11-08 12:24:00.000000000
152.53,2011-11-08 12:25:00.000000000
1095.29,2011-11-08 12:29:00.000000000
111.9,2011-11-08 12:29:00.000000000
303.28000000000003,2011-11-08 12:30:00.000000000
355.77,2011-11-08 12:32:00.000000000
150.92,2011-11-08 12:42:00.000000000
249.7,2011-11-08 12:46:00.000000000
208.11,2011-11-08 12:51:00.000000000
796.64,2011-11-08 12:58:00.000000000
145.6,2011-11-08 13:01:00.000000000
60.599999999999994,2011-11-08 13:10:00.000000000
741.22,2011-11-08 13:10:00.000000000
150.04,2011-11-08 13:11:00.000000000
287.35,2011-11-08 13:19:00.000000000
786.36,2011-11-08 13:20:00.000000000
258.42,2011-11-08 13:22:00.000000000
320.34000000000003,2011-11-08 13:25:00.000000000
377.28,2011-11-08 13:29:00.000000000
323.47999999999996,2011-11-08 13:31:00.000000256
17.35,2011-11-08 13:32:00.000000000
346.39,2011-11-08 13:40:59.999999744
1206.3,2011-11-08 13:52:00.000000000
279.74,2011-11-08 13:57:00.000000000
135.6,2011-11-08 14:00:00.000000000
422.04,2011-11-08 14:02:00.000000000
67.65,2011-11-08 14:04:00.000000000
516.85,2011-11-08 14:05:00.000000000
242.6,2011-11-08 14:22:00.000000000
537.0,2011-11-08 14:26:00.000000000
296.78000000000003,2011-11-08 14:26:00.000000000
521.54,2011-11-08 14:27:00.000000000
241.73000000000002,2011-11-08 14:30:00.000000000
12.01,2011-11-08 14:38:00.000000000
166.7,2011-11-08 14:39:00.000000000
303.6,2011-11-08 14:44:00.000000000
159.38,2011-11-08 14:48:00.000000000
97.7,2011-11-08 14:49:00.000000000
131.22,2011-11-08 14:49:00.000000000
411.68,2011-11-08 14:53:00.000000000
1833.69,2011-11-08 15:13:00.000000000
5269.78,2011-11-08 15:24:00.000000000
338.55,2011-11-08 15:26:00.000000000
303.08,2011-11-08 15:35:00.000000000
787.29,2011-11-08 15:35:00.000000000
260.04,2011-11-08 15:37:00.000000000
213.5,2011-11-08 15:40:00.000000000
2328.84,2011-11-08 15:45:00.000000000
326.4,2011-11-08 15:45:00.000000000
422.45000000000005,2011-11-08 15:48:00.000000000
110.5,2011-11-08 15:59:00.000000000
424.57,2011-11-08 16:11:59.999999744
5.95,2011-11-08 16:27:00.000000000
9.9,2011-11-08 16:28:00.000000000
481.75,2011-11-08 16:55:00.000000000
91.03999999999999,2011-11-08 17:05:00.000000000
71.0,2011-11-08 17:09:00.000000000
329.25,2011-11-08 17:09:00.000000000
435.28,2011-11-08 17:19:00.000000000
598.46,2011-11-08 17:21:00.000000000
108.85000000000001,2011-11-08 17:42:00.000000000
0.0,2011-11-08 18:07:00.000000000
4363.88,2011-11-08 18:29:00.000000000
3487.08,2011-11-08 18:41:00.000000000
345.8,2011-11-09 08:11:00.000000000
343.15,2011-11-09 08:11:00.000000000
306.0,2011-11-09 08:14:00.000000000
312.0,2011-11-09 08:20:59.999999744
33.0,2011-11-09 08:24:00.000000000
431.59,2011-11-09 08:36:00.000000000
450.4,2011-11-09 08:41:00.000000000
725.7,2011-11-09 08:50:00.000000000
242.45,2011-11-09 09:01:00.000000000
107.95,2011-11-09 09:06:00.000000000
310.9,2011-11-09 09:07:00.000000256
474.29999999999995,2011-11-09 09:13:00.000000000
742.2,2011-11-09 09:21:00.000000000
315.0,2011-11-09 09:22:00.000000000
214.8,2011-11-09 09:32:00.000000000
359.46,2011-11-09 09:38:00.000000000
271.36,2011-11-09 09:40:00.000000000
83.2,2011-11-09 09:41:00.000000000
41.08,2011-11-09 09:42:00.000000000
71.25,2011-11-09 09:47:00.000000000
725.22,2011-11-09 09:48:00.000000000
12.48,2011-11-09 09:50:00.000000000
821.0,2011-11-09 09:52:00.000000000
359.7,2011-11-09 10:14:00.000000000
42.96,2011-11-09 10:14:00.000000000
99.18,2011-11-09 10:16:00.000000000
237.60000000000002,2011-11-09 10:18:00.000000000
1296.56,2011-11-09 10:25:59.999999744
339.71999999999997,2011-11-09 10:27:00.000000000
15.600000000000001,2011-11-09 10:27:00.000000000
49.800000000000004,2011-11-09 10:31:00.000000000
311.19,2011-11-09 10:32:00.000000000
287.51,2011-11-09 10:39:00.000000000
306.58,2011-11-09 10:41:00.000000000
1809.6000000000001,2011-11-09 10:47:00.000000000
1764.72,2011-11-09 10:48:00.000000000
285.0,2011-11-09 11:04:00.000000000
722.2,2011-11-09 11:04:00.000000000
147.15,2011-11-09 11:10:00.000000000
285.85,2011-11-09 11:16:00.000000000
7059.54,2011-11-09 11:17:00.000000000
2506.0,2011-11-09 11:19:00.000000000
717.8,2011-11-09 11:25:00.000000000
410.06,2011-11-09 11:33:00.000000000
1975.0,2011-11-09 11:55:00.000000000
550.4399999999999,2011-11-09 11:58:00.000000000
195.86,2011-11-09 12:00:00.000000000
1130.74,2011-11-09 12:08:00.000000000
0.0,2011-11-09 12:15:00.000000000
103.67999999999999,2011-11-09 12:20:00.000000000
426.6,2011-11-09 12:25:00.000000000
172.14000000000001,2011-11-09 12:26:00.000000000
438.08,2011-11-09 12:29:00.000000000
345.26,2011-11-09 12:30:00.000000000
304.02,2011-11-09 12:30:00.000000000
48.790000000000006,2011-11-09 12:32:00.000000000
307.96,2011-11-09 12:32:00.000000000
188.14,2011-11-09 12:34:00.000000000
8.9,2011-11-09 12:38:00.000000000
336.40000000000003,2011-11-09 12:45:00.000000000
222.0,2011-11-09 12:49:00.000000000
312.9,2011-11-09 13:12:00.000000000
413.06,2011-11-09 13:17:00.000000000
76.05,2011-11-09 13:26:00.000000000
270.9,2011-11-09 13:30:00.000000000
275.40999999999997,2011-11-09 13:34:00.000000000
312.78000000000003,2011-11-09 13:36:00.000000000
565.66,2011-11-09 13:37:00.000000000
663.49,2011-11-09 13:45:00.000000000
327.3,2011-11-09 13:46:00.000000000
2640.0,2011-11-09 13:48:00.000000000
112.4,2011-11-09 13:50:00.000000000
309.08,2011-11-09 13:50:00.000000000
1049.66,2011-11-09 13:52:00.000000000
85.92,2011-11-09 13:53:00.000000000
599.95,2011-11-09 13:54:00.000000000
475.62,2011-11-09 13:54:00.000000000
4961.2,2011-11-09 13:56:00.000000000
147.59,2011-11-09 13:58:00.000000000
224.67000000000002,2011-11-09 14:11:00.000000000
14.95,2011-11-09 14:15:00.000000000
312.12,2011-11-09 14:29:00.000000000
1296.37,2011-11-09 14:31:00.000000000
373.27,2011-11-09 14:44:00.000000000
49.5,2011-11-09 14:58:00.000000000
101.69999999999999,2011-11-09 14:59:00.000000000
482.59000000000003,2011-11-09 15:01:59.999999744
508.28,2011-11-09 15:05:00.000000000
249.72,2011-11-09 15:07:00.000000000
613.6800000000001,2011-11-09 15:09:00.000000000
125.80000000000001,2011-11-09 15:11:00.000000000
305.6,2011-11-09 15:11:00.000000000
168.12,2011-11-09 15:17:00.000000000
504.53000000000003,2011-11-09 15:17:00.000000000
0.0,2011-11-09 15:22:00.000000000
76.8,2011-11-09 15:23:00.000000000
188.04000000000002,2011-11-09 15:30:00.000000000
97.63,2011-11-09 15:31:00.000000000
55.31999999999999,2011-11-09 15:31:00.000000000
87.78,2011-11-09 15:36:00.000000000
209.48,2011-11-09 15:42:00.000000000
413.6,2011-11-09 15:50:00.000000000
207.50000000000003,2011-11-09 15:51:00.000000000
83.2,2011-11-09 15:52:00.000000000
20.8,2011-11-09 15:54:00.000000000
485.6,2011-11-09 16:03:00.000000000
453.23,2011-11-09 16:10:00.000000000
4638.39,2011-11-09 16:14:00.000000000
182.55,2011-11-09 16:26:00.000000000
474.4,2011-11-09 16:28:00.000000000
372.28000000000003,2011-11-09 16:33:00.000000000
415.18,2011-11-09 16:43:00.000000000
484.15,2011-11-09 17:02:00.000000000
175.92,2011-11-09 17:03:00.000000000
429.84,2011-11-09 17:11:00.000000256
230.82,2011-11-09 17:44:00.000000000
1522.31,2011-11-09 17:47:00.000000000
108.5,2011-11-10 08:06:00.000000000
321.37,2011-11-10 08:39:00.000000256
288.0,2011-11-10 09:08:00.000000000
754.6600000000001,2011-11-10 09:09:00.000000000
188.4,2011-11-10 09:09:00.000000000
34.68,2011-11-10 09:10:00.000000000
525.92,2011-11-10 09:56:00.000000000
415.55,2011-11-10 09:57:00.000000000
449.2,2011-11-10 09:59:00.000000000
369.12,2011-11-10 10:10:00.000000000
0.0,2011-11-10 10:19:00.000000000
770.92,2011-11-10 10:29:00.000000000
0.0,2011-11-10 10:29:00.000000000
0.0,2011-11-10 10:30:00.000000000
1013.01,2011-11-10 10:32:00.000000000
471.0,2011-11-10 10:32:00.000000000
1247.41,2011-11-10 10:36:00.000000000
0.0,2011-11-10 10:39:00.000000000
420.74999999999994,2011-11-10 10:41:00.000000000
3893.79,2011-11-10 10:45:00.000000000
372.42,2011-11-10 10:49:00.000000000
0.0,2011-11-10 10:53:00.000000000
266.92,2011-11-10 10:56:00.000000000
128.88,2011-11-10 11:06:00.000000000
225.46,2011-11-10 11:22:00.000000000
111.39,2011-11-10 11:37:00.000000000
439.65999999999997,2011-11-10 11:45:00.000000000
72.0,2011-11-10 11:49:00.000000000
1790.0,2011-11-10 11:55:00.000000000
263.11,2011-11-10 11:55:00.000000000
185.04,2011-11-10 12:00:00.000000000
382.56,2011-11-10 12:01:00.000000000
514.16,2011-11-10 12:05:00.000000000
106.1,2011-11-10 12:09:00.000000000
320.07,2011-11-10 12:12:00.000000000
125.4,2011-11-10 12:13:00.000000000
83.8,2011-11-10 12:16:00.000000000
844.94,2011-11-10 12:27:00.000000000
197.85,2011-11-10 12:29:00.000000000
256.2,2011-11-10 12:32:00.000000000
350.02,2011-11-10 12:35:00.000000256
4358.0,2011-11-10 12:37:00.000000000
448.5,2011-11-10 12:40:00.000000000
568.21,2011-11-10 12:44:59.999999744
113.5,2011-11-10 12:46:00.000000000
1014.61,2011-11-10 12:47:00.000000000
0.0,2011-11-10 12:47:00.000000000
0.0,2011-11-10 12:48:00.000000000
0.0,2011-11-10 12:51:00.000000000
0.0,2011-11-10 12:53:00.000000000
126.14,2011-11-10 12:57:00.000000000
495.6,2011-11-10 12:59:00.000000000
198.39000000000001,2011-11-10 13:01:00.000000000
137.04,2011-11-10 13:03:00.000000000
352.23,2011-11-10 13:13:00.000000000
256.06,2011-11-10 13:14:00.000000000
303.85,2011-11-10 13:18:00.000000000
0.0,2011-11-10 13:20:00.000000000
288.14,2011-11-10 13:28:00.000000000
151.08,2011-11-10 13:31:00.000000000
171.53,2011-11-10 13:41:00.000000000
150.8,2011-11-10 13:44:00.000000000
301.06,2011-11-10 13:44:00.000000000
356.18,2011-11-10 13:46:00.000000000
241.8,2011-11-10 13:49:00.000000000
240.16,2011-11-10 14:01:00.000000000
486.75,2011-11-10 14:07:00.000000000
384.88,2011-11-10 14:09:00.000000000
856.41,2011-11-10 14:16:00.000000000
383.47,2011-11-10 14:23:00.000000000
469.65,2011-11-10 14:28:00.000000000
299.21000000000004,2011-11-10 14:28:00.000000000
185.18,2011-11-10 14:28:00.000000000
1855.99,2011-11-10 14:29:00.000000000
112.03999999999999,2011-11-10 14:30:00.000000000
24.96,2011-11-10 14:31:00.000000000
543.36,2011-11-10 14:35:00.000000000
149.8,2011-11-10 14:38:00.000000000
112.35,2011-11-10 14:59:00.000000000
266.76,2011-11-10 15:04:00.000000000
125.38,2011-11-10 15:06:00.000000000
1.95,2011-11-10 15:07:00.000000000
323.62,2011-11-10 15:09:00.000000000
17.7,2011-11-10 15:18:00.000000000
579.15,2011-11-10 15:23:00.000000000
677.09,2011-11-10 15:23:00.000000000
373.24,2011-11-10 15:32:00.000000000
279.5,2011-11-10 15:36:59.999999744
3782.52,2011-11-10 15:51:00.000000000
300.38,2011-11-10 15:57:00.000000000
600.1800000000001,2011-11-10 15:57:00.000000000
347.68,2011-11-10 15:59:00.000000000
2581.07,2011-11-10 16:03:00.000000000
343.8,2011-11-10 16:15:00.000000000
165.92,2011-11-10 16:16:00.000000000
314.65999999999997,2011-11-10 16:20:00.000000000
179.55,2011-11-10 16:21:00.000000000
302.64,2011-11-10 16:36:00.000000000
171.85,2011-11-10 16:38:00.000000000
226.60000000000002,2011-11-10 16:39:00.000000000
10.0,2011-11-10 16:45:00.000000000
77.64,2011-11-10 16:51:00.000000000
431.56,2011-11-10 16:51:00.000000000
329.68,2011-11-10 16:58:00.000000000
973.72,2011-11-10 16:59:00.000000000
108.86,2011-11-10 16:59:00.000000000
1735.3000000000002,2011-11-10 16:59:00.000000000
0.0,2011-11-10 17:00:00.000000000
826.7,2011-11-10 17:06:00.000000000
365.0,2011-11-10 17:13:00.000000000
75.98,2011-11-10 17:17:00.000000000
110.38,2011-11-10 17:29:00.000000000
65.28,2011-11-10 17:45:00.000000000
30.119999999999997,2011-11-10 17:46:00.000000000
0.0,2011-11-10 17:55:00.000000000
0.0,2011-11-10 17:58:00.000000000
0.0,2011-11-10 18:00:00.000000000
0.0,2011-11-10 18:02:00.000000000
269.77,2011-11-10 18:04:00.000000000
0.0,2011-11-10 18:08:00.000000000
0.0,2011-11-10 18:09:00.000000000
0.0,2011-11-10 18:19:00.000000000
0.0,2011-11-10 18:20:00.000000000
296.98,2011-11-10 18:33:00.000000000
486.65,2011-11-10 18:37:00.000000000
1955.68,2011-11-10 18:46:00.000000000
486.96,2011-11-10 19:12:00.000000000
129.6,2011-11-10 19:32:00.000000000
397.06,2011-11-10 19:49:00.000000000
158.61,2011-11-10 19:53:00.000000000
175.53,2011-11-10 20:01:00.000000000
197.64,2011-11-11 08:59:00.000000000
138.92,2011-11-11 09:02:00.000000000
4312.6,2011-11-11 09:05:00.000000000
455.90999999999997,2011-11-11 09:25:00.000000000
110.4,2011-11-11 09:46:00.000000000
328.96000000000004,2011-11-11 09:46:00.000000000
300.32,2011-11-11 10:03:00.000000000
203.6,2011-11-11 10:14:00.000000000
4365.75,2011-11-11 10:21:00.000000000
224.43,2011-11-11 10:41:00.000000000
130.49,2011-11-11 10:43:00.000000000
272.58,2011-11-11 10:45:00.000000000
159.57,2011-11-11 10:48:00.000000000
147.1,2011-11-11 10:49:00.000000000
506.4,2011-11-11 10:50:00.000000000
32.5,2011-11-11 11:02:00.000000000
325.01,2011-11-11 11:02:00.000000000
264.12,2011-11-11 11:06:00.000000000
209.73,2011-11-11 11:11:00.000000000
251.8,2011-11-11 11:34:00.000000000
16.95,2011-11-11 11:34:00.000000000
349.73,2011-11-11 11:37:00.000000000
328.43,2011-11-11 11:38:00.000000000
682.17,2011-11-11 11:56:00.000000000
289.19,2011-11-11 12:01:00.000000000
157.27,2011-11-11 12:02:00.000000000
14.28,2011-11-11 12:04:00.000000000
904.6,2011-11-11 12:07:00.000000000
139.10000000000002,2011-11-11 12:07:00.000000000
246.86,2011-11-11 12:10:00.000000000
216.74,2011-11-11 12:11:00.000000000
451.68,2011-11-11 12:11:00.000000000
246.31,2011-11-11 12:13:00.000000000
345.99,2011-11-11 12:17:00.000000000
156.43,2011-11-11 12:18:00.000000000
1111.08,2011-11-11 12:20:00.000000000
198.29,2011-11-11 12:24:00.000000000
256.1,2011-11-11 12:28:00.000000000
504.24,2011-11-11 12:41:00.000000000
813.75,2011-11-11 12:44:00.000000000
754.38,2011-11-11 12:44:00.000000000
15.8,2011-11-11 12:45:00.000000000
473.65000000000003,2011-11-11 12:46:00.000000000
640.84,2011-11-11 12:53:00.000000000
149.01,2011-11-11 12:56:00.000000000
4688.65,2011-11-11 13:06:00.000000000
122.4,2011-11-11 13:20:00.000000000
416.56,2011-11-11 13:25:00.000000000
5.43,2011-11-11 13:29:00.000000000
1.34,2011-11-11 13:39:00.000000000
152.64000000000001,2011-11-11 13:40:00.000000000
302.62,2011-11-11 13:46:00.000000000
424.2,2011-11-11 14:03:00.000000000
